stop_id,stop_code,name,name_he,lat,lng,n_lines,n_allday_lines
28100,15891,Yerushalayim Boulevard/Hannah Szenes,שדרות ירושלים/חנה סנש,31.726277,34.743326,3,1
12615,10720,Yerushalayim Boulevard/Jabotinsky,שדרות ירושלים/ז'בוטינסקי,31.725972,34.743587,3,1
35674,47679,Yerushalayim Boulevard/Jabotinsky Boulevard,שדרות ירושלים/שדרות ז'בוטינסקי,32.838279,35.066778,3,1
22292,34263,Yerushalayim Boulevard/Professor Shorr,שדרות ירושלים/פרופסור שור,32.019739,34.786945,3,1
21946,33897,Yerushalayim Boulevard/Sokolov,שדרות ירושלים/סוקולוב,32.021784,34.786036,3,1
27262,14890,Yerushalayim Road/Herzog,דרך ירושלים/הרצוג,31.528937,34.607227,3,1
29009,19523,Yerushalayim Road/Israel Yesha'ayahu,דרך ירושלים/ישראל ישעיהו,31.527823,34.606785,3,1
27580,15275,Yerushalayim Road/Menachem Begin Road,דרך ירושלים/דרך מנחם בגין,31.525273,34.604007,3,1
29011,19525,Yerushalayim Road/Menachem Begin Road,דרך ירושלים/דרך מנחם בגין,31.525315,34.603912,3,1
27266,14895,Yerushalayim Road/Moshe Dayan Road,דרך ירושלים/דרך משה דיין,31.527231,34.606022,3,1
29010,19524,Yerushalayim Road/Moshe Dayan Road,דרך ירושלים/דרך משה דיין,31.526848,34.605473,3,1
27258,14883,Yerushalayim Road/Nahshon,דרך ירושלים/נחשון,31.528047,34.605212,3,1
48525,12943,Yerushalayim Road/Nahshon,דרך ירושלים/נחשון,31.528015,34.605322,3,1
2320,41437,Yerushalayim/Moshe Sharett,ירושלים/משה שרת,32.840708,35.068140,3,1
3661,42796,Yigal Allon/Biram Road,יגאל אלון/דרך בירם,32.773424,35.011153,3,1
35285,31852,Yigal Allon/Greenspan,יגאל אלון/גרינשפן,31.955587,34.815835,3,1
39549,18168,Yigal Allon/HaDegel,יגאל אלון/הדגל,31.523174,34.595978,3,1
12091,10195,Yigal Allon/HaSanhedrin,יגאל אלון /הסנהדרין,31.064145,35.038755,3,1
9619,1727,Yirmiyahu/Shamgar Ben Anat,ירמיהו/שמגר,31.792189,35.207990,3,1
28674,19183,Yits'hak Rabin Blvd/Bne Brit Blvd,שדרות יצחק רבין/שדרות בני ברית,31.773764,34.637170,3,1
28675,19184,Yitshak Rabin Boulevard/Kokhav HaDarom,שדרות יצחק רבין/כוכב הדרום,31.775542,34.633635,3,1
46827,11826,Yitzhak HaNasi/Weizmann,יצחק הנשיא/שדרות יצחק וייצמן,31.800406,34.651960,3,1
51479,38670,Yosef Haim  Zadok,יוסף חיים צדוק,31.894018,34.788430,3,1
2781,41913,Yoseftal/Brener,יוספטל/ברנר,32.858837,35.095358,3,1
2780,41912,Yoseftal/Gush Halav,יוספטל/גוש חלב,32.855484,35.094846,3,1
24027,36237,Yoseftal/HaRav Nissenbaum,יוספטל/הרב ניסנבאום,32.015269,34.753857,3,1
49983,36850,Yossef Serlin/Eliyahu Karozah,יוסף סרלין/אליהו קראוזה,32.027145,34.782315,3,1
49982,36845,Yossef Serlin/Sokolov,יוסף סרלין/סוקולוב,32.022992,34.785565,3,1
49986,36848,Yossef Serlin/Ze'ev Jabotinsky,יוסף סרלין/זאב ז'בוטינסקי,32.025205,34.784111,3,1
49993,36847,Yossef Serlin/Ze'ev Jabotinsky,יוסף סרלין/זאב ז'בוטינסקי,32.024364,34.784369,3,1
44160,31345,Yotam VeYoav Terminal/Platforms,מסוף יותם ויואב/רציפים,32.092044,34.865337,3,1
14173,26759,Zevulun Beach,חוף זבולון,32.173991,34.801853,3,1
20986,53850,al-Fakhoura/Bi'r al-Amir,אל-פאח'ורה/ביר אל-אמיר,32.684767,35.286748,3,1
5000,55681,al-Fakhoura/Marj ibn A'amer,אל-פאח'ורה/מרג' אבן עאמר,32.686887,35.289960,3,1
4999,55680,al-Fakhoura/ibn A'amer Center,אל-פאח'ורה/מרכז אבן עאמר,32.686136,35.288133,3,1
16885,33022,אבן עזרא/הגר''א,אבן עזרא/הגר''א,32.102536,34.946117,3,1
3559,42694,אח''י אילת/כברי,אח''י אילת/כברי,32.826138,35.062292,3,1
42164,12031,אצ''ל/מסוף י''א,אצ''ל/מסוף י''א,31.260947,34.762626,3,1
51560,2198,בי''ח הרצוג/גבעת שאול,בי''ח הרצוג/גבעת שאול,31.794831,35.186944,3,1
26820,14259,בי''כ ספרדי מרכזי/בן יאיר,בי''כ ספרדי מרכזי/בן יאיר,31.260958,35.214746,3,1
4701,55294,בי''ס אל-וואספיה,בי''ס אל-וואספיה,32.691825,35.292123,3,1
4703,55296,בי''ס אל-וואספיה,בי''ס אל-וואספיה,32.692294,35.292140,3,1
11520,5895,בי''ס דנמרק/יהודה הנשיא,בי''ס דנמרק/יהודה הנשיא,31.755095,35.203104,3,1
28102,15893,בי''ס למלאכה/שדרות ירושלים,בי''ס למלאכה/שדרות ירושלים,31.727552,34.741199,3,1
15526,31202,ביה''ח תל השומר/שיקום ,ביה''ח תל השומר/שיקום ,32.048698,34.849150,3,1
23951,36152,ביה''ס מקיף רמות/קרן היסוד,ביה''ס מקיף רמות/קרן היסוד,32.004819,34.750823,3,1
44141,56396,בית ספר חב''ד/התאנה,בית ספר חב''ד/התאנה,32.696305,35.318009,3,1
41887,20222,בית''ר/ההסתדרות,בית''ר/ההסתדרות,32.159614,34.849300,3,1
41886,20223,בית''ר/עינב,בית''ר/עינב,32.158742,34.851017,3,1
44327,12555,גשר ת. רכבת ב''ש צפון/נתן רוזן,גשר ת. רכבת ב''ש צפון/נתן רוזן,31.263309,34.809518,3,1
41885,20225,דוד רזיאל/בית''ר,דוד רזיאל/בית''ר,32.158226,34.850799,3,1
49924,36823,דרך דגניה/בני וו.רייך ,דרך דגניה/בני וו.רייך ,32.295588,34.873485,3,1
44545,56478,האדמו''ר מבעלזא א,האדמו''ר מבעלזא א,32.728187,35.344409,3,1
44540,56483,האדמו''ר מבעלזא/הרב פנחס מילר,האדמו''ר מבעלזא/הרב פנחס מילר,32.728289,35.346437,3,1
43143,56247,האדמו''ר מבעלזא/כניסה,האדמו''ר מבעלזא/כניסה,32.729090,35.350325,3,1
1648,40764,הגר''א/עליית הנוער,הגר''א/עליית הנוער,32.450533,34.904104,3,1
38855,338,החיד''א/בן ציון אבא שאול,החיד''א/בן ציון אבא שאול,31.749300,34.999625,3,1
38856,337,החיד''א/שדרות לוי אשכול,החיד''א/שדרות לוי אשכול,31.750095,34.998977,3,1
9473,1327,הטורים/רש''י,הטורים/רש''י,31.787832,35.210362,3,1
28696,19207,הע''ל/חבצלת הנגב,הע''ל/חבצלת הנגב,31.233335,34.795229,3,1
1663,40779,העצמאות/כ''ט בנובמבר,העצמאות/כ''ט בנובמבר,32.428974,34.944718,3,1
27513,15200,הקוממיות/שד. צה''ל,הקוממיות/שד. צה''ל,31.607452,34.762258,3,1
16550,32630,הרש''ש/הנביאים,הרש''ש/הנביאים,32.098496,34.949713,3,1
4978,55651,השומרון/תשי''ג,השומרון/תשי''ג,32.683839,35.233938,3,1
44760,12673,השופטים/האצ''ל,השופטים/האצ''ל,31.261452,34.762650,3,1
17451,47355,חבצלת/שדרות קק''ל,חבצלת/שדרות קק''ל,32.465093,34.976954,3,1
14627,30035,חט''ב רימון,חט''ב רימון,32.180853,34.863147,3,1
40517,54713,חט''ב/תיכון מקיף,חט''ב/תיכון מקיף,32.819216,35.189663,3,1
51172,58811,חט''ב/תיכון מקיף,חט''ב/תיכון מקיף,32.818971,35.189605,3,1
13048,21384,חיבת ציון/הרא''ה,חיבת ציון/הרא''ה,32.079233,34.825057,3,1
23290,35369,יהושע בן נון/הרש''ש,יהושע בן נון/הרש''ש,32.103499,34.949275,3,1
46230,57513,כ''ב ילדי מעלות/הרבי מלובאוויטש,כ''ב ילדי מעלות/הרבי מלובאוויטש,32.967960,35.499112,3,1
4838,55459,מוסמאר/בי''ח איטלקי,מוסמאר/בי''ח איטלקי,32.703297,35.309103,3,1
18368,51018,מוסמאר/בי''ח איטלקי,מוסמאר/בי''ח איטלקי,32.703343,35.308701,3,1
23849,36009,מורשת ישראל/ריב''ל,מורשת ישראל/ריב''ל,31.974789,34.772474,3,1
3160,42294,מנחם בגין/צה''ל,מנחם בגין/צה''ל,32.851137,35.091587,3,1
5458,57266,מעלה קק''ל/תמר,מעלה קק''ל/תמר,32.786828,35.522926,3,1
28695,19206,מרכז מבקרים באר אברהם/הע''ל,מרכז מבקרים באר אברהם/הע''ל,31.236920,34.792791,3,1
28697,19208,מרכז מבקרים באר אברהם/הע''ל,מרכז מבקרים באר אברהם/הע''ל,31.236899,34.793040,3,1
28694,19205,מרכז מסחרי/הע''ל,מרכז מסחרי/הע''ל,31.233454,34.795377,3,1
2193,41310,משה שרת/אח''י אילת,משה שרת/אח''י אילת,32.821858,35.070474,3,1
43014,43366,עליית הנוער/האר''י,עליית הנוער/האר''י,32.451590,34.902459,3,1
5369,57177,פיק''א/בי''ס תחכמוני,פיק''א/בי''ס תחכמוני,32.793520,35.530202,3,1
5370,57178,פיק''א/רוטשילד,פיק''א/רוטשילד,32.792540,35.531765,3,1
51549,2195,צה''ל,צה''ל,32.851539,35.088063,3,1
1232,40256,צה''ל/ארבע אגודות,צה''ל/ארבע אגודות,32.441688,34.932772,3,1
51554,2194,צה''ל/לאה גולדברג,צה''ל/לאה גולדברג,32.851459,35.087317,3,1
15819,31620,צה''ל/נחל דן,צה''ל/נחל דן,32.050144,34.859942,3,1
41959,11945,קאנטרי קלאב/אצ''ל,קאנטרי קלאב/אצ''ל,31.257268,34.759312,3,1
28111,15906,קופ''ח כללית/נחלת הר חב''ד,קופ''ח כללית/נחלת הר חב''ד,31.730161,34.739249,3,1
28112,15907,קופ''ח כללית/נחלת הר חב''ד,קופ''ח כללית/נחלת הר חב''ד,31.729945,34.739179,3,1
52210,3534,רמים,רמים,32.921018,35.292335,3,1
16632,32716,רש''י/הגליל,רש''י/הגליל,32.097384,34.956844,3,1
16630,32714,רש''י/החלוץ,רש''י/החלוץ,32.090631,34.957175,3,1
23340,35422,רש''י/יהודה הלוי,רש''י/יהודה הלוי,32.089181,34.954230,3,1
16631,32715,רש''י/צדק,רש''י/צדק,32.089682,34.956231,3,1
16634,32718,רש''י/רעות,רש''י/רעות,32.099268,34.955994,3,1
16637,32721,רש''י/שילה,רש''י/שילה,32.092292,34.958019,3,1
16635,32719,רש''י/ששת הימים,רש''י/ששת הימים,32.094742,34.957413,3,1
42485,43212,שדרות פנחס ספיר/שדרות צה''ל,שדרות פנחס ספיר/שדרות צה''ל,32.848794,35.063524,3,1
42486,43213,שדרות פנחס ספיר/שדרות צה''ל,שדרות פנחס ספיר/שדרות צה''ל,32.848834,35.063338,3,1
41517,43164,שדרות שידלובסקי/ניל''י,שדרות שידלובסקי/ניל''י,32.504765,34.925467,3,1
48194,33512,ת. מרכזית ראשל''צ/רציפים,ת. מרכזית ראשל''צ/רציפים,31.967790,34.785633,3,1
3596,42731,ת. רכבת קרית חיים/אחי''י אילת,ת. רכבת קרית חיים/אחי''י אילת,32.824080,35.064399,3,1
23992,36199,ת.רק''ל בלפור ,ת.רק''ל בלפור ,32.018451,34.743408,3,1
50554,37277,ת.רק''ל פינסקר/מתנ''ס קרול,ת.רק''ל פינסקר/מתנ''ס קרול,32.094566,34.882648,3,1
42852,33388,ת.רק''ל קרול,ת.רק''ל קרול,32.091774,34.878051,3,1
24010,36220,ת.רק''ל רוטשילד,ת.רק''ל רוטשילד,32.026789,34.744435,3,1
5541,57433,140 Street/306 Street,רחוב 140/רחוב 306,32.798032,35.178999,2,2
5542,57434,307 Street/140 Street,רחוב 307/רחוב 140,32.798670,35.175547,2,2
9237,857,A-Zaytuna/Al-Akaba,אלזייתונה/אלעקבה,31.838348,35.219602,2,2
9238,858,A-Zaytuna/Al-Akaba,אלזייתונה/אלעקבה,31.839444,35.217975,2,2
38843,15,A-Zeituna/Al-Ihtiram,אלזייתונה/אלאחתראם,31.840166,35.217048,2,2
49786,1908,A. Shemi/Aharonson,אהרון שמי/אהרונסון,31.698278,35.003309,2,2
47122,1100,Abd Alhamid Shuman / Al Ayam,עבד אלחמיד שומאן/ אל איאם,31.829666,35.222483,2,2
38567,48104,Abed Kdor,עבד קדור,32.694171,35.044218,2,2
40361,50577,Abu Ruman Quarter,שכונת אבו רומאן,32.850748,35.188383,2,2
45035,20680,Ada Lovelace/Yeshayahu Leibowitz,עדה לאבלייס/ישעיהו ליבוביץ,32.156126,34.804249,2,2
41992,61307,Admore Viznitz/Kneset Yehezkel,אדמורי ויזניץ/כנסת יחזקאל,31.694821,35.100154,2,2
27180,14791,Adorayim/HaGvura,אדוריים/הגבורה,31.607255,34.751975,2,2
47990,12806,Adorayim/HaGvura,אדוריים/הגבורה,31.606924,34.751921,2,2
27185,14796,Adorayim/Mevo Azeka,אדוריים/מבוא עזקה,31.614088,34.751360,2,2
27184,14795,Adorayim/Mevo Livne,אדוריים/מבוא לבנה,31.615073,34.751660,2,2
40981,10129,Afarsek/Tapuz,אפרסק/תפוז,31.768715,34.636197,2,2
48348,12911,Afikim BaNegev/Hachsharat HaYishuv,אפיקים בנגב/הכשרת היישוב,31.321372,34.621823,2,2
50165,13865,Afikin BeNegev/Tidhar,אפיקים בנגב/תדהר,31.229802,34.799300,2,2
48242,52174,Afula Central Station/Platforms,ת.מרכזית עפולה/רציפים,32.608723,35.292777,2,2
44206,56429,Al Hu'armazi/al Faruz,אל ח'וארמזי/אל פרוז,32.851264,35.211571,2,2
40391,50394,Al Jabel,אל ג'בל,32.849778,35.194709,2,2
44296,56456,Al Jabel,אל ג'בל,32.849771,35.194333,2,2
49602,56891,Al Rahabath/Hajar,אלראהבאת/אלמוטראן חג'אר,32.804004,35.172878,2,2
44599,12652,Al-Faruk,אלפארוק,31.240323,35.092258,2,2
44600,12651,Al-Faruk,אלפארוק,31.242666,35.094345,2,2
38841,58,Al-Ihtiram A,אלאחתראם א',31.842781,35.216558,2,2
38840,59,Al-Ihtiram B,אלאחתראם ב',31.842836,35.218288,2,2
11333,5708,Al-Likaa Church/A-Zahur,כנסיית אללקאא/אלזהור,31.828685,35.232311,2,2
9161,780,Al-Majad School/Al-Ihtiram,בית ספר אלמג'ד/אלאחתאראם,31.840829,35.216325,2,2
38842,57,Al-Majad School/Al-Ihtiram,בית ספר אלמג'ד/אלאחתאראם,31.841407,35.216320,2,2
41013,50748,Al-Maram Medical Center,מרכז רפואי אל מראם,32.871091,35.208411,2,2
40613,54752,Al-Quds 6,אלקודס 6,32.714555,35.257600,2,2
40615,54750,Al-Quds 7,אלקודס 7,32.715894,35.259515,2,2
44800,1548,Al-Zuhur/Musa Peled,אל זהור/מוסא פלד,31.827473,35.235493,2,2
10564,3486,Albek/Kaspi,אלבק/כספי,31.759673,35.225188,2,2
41122,41492,Ali Bin Avi Taleb,עלי בן אבי טאלב,32.510010,35.135987,2,2
41129,41493,Ali Bin Avi Taleb,עלי בן אבי טאלב,32.509908,35.135907,2,2
41123,41491,Ali Bin Avi Taleb/West Entrance,עלי בן אבי טאלב/כניסה מערבית,32.509789,35.133237,2,2
5554,57446,Almidan,אלמידן,32.808217,35.177956,2,2
44246,56435,Almutanabbi,אלמותנבי,32.850350,35.211165,2,2
41273,54940,Alsahlian,אלסחליאן,32.850108,35.209198,2,2
344,39258,Andrius/Borochov,אנדריוס/בורוכוב,32.335749,34.856207,2,2
7450,60158,Ari'eli/Ribaz,אריאלי/ריב'ז,31.694330,35.118610,2,2
47967,43656,Ariel Sharon Boulevard/HaAnafa,שדרות אריאל שרון/האנפה,32.752622,34.965407,2,2
47961,43655,Ariel Sharon Boulevard/HaShahaf,שדרות אריאל שרון/השחף,32.753835,34.964706,2,2
47968,43654,Ariel Sharon Boulevard/HaShahaf,שדרות אריאל שרון/השחף,32.754944,34.964530,2,2
48537,43659,Ariel Sharon Boulevard/Menahem Begin Boulevard,שדרות אריאל שרון/שדרות מנחם בגין,32.750398,34.966222,2,2
47960,43653,Ariel Sharon Boulevard/Narkisim,שדרות אריאל שרון/נרקיסים,32.756952,34.963844,2,2
42769,43257,Ariel Sharon/Jabotinsky,אריאל שרון/ז'בוטינסקי,32.760028,34.963905,2,2
50100,56990,Arik Einstein,אריק איינשטיין,32.938865,35.081772,2,2
50119,56992,Arik Einstein,אריק איינשטיין/דרך השלום,32.934337,35.081808,2,2
13779,26024,Assa Kadmoni/Harav Yosef Tsuberi,אסא קדמוני/הרב יוסף צוברי,32.050985,34.805331,2,2
13780,26025,Assa Kadmoni/Harav Yosef Tsuberi,אסא קדמוני/הרב יוסף צוברי,32.050996,34.805222,2,2
11352,5727,Atarot Yerushalayim,עטרות ירושלים,31.858848,35.218725,2,2
11348,5723,Atarot/Mifalot,עטרות/מפעלות,31.856611,35.216090,2,2
40449,10015,Avigdor HaMe'iri/Hativa Shmone,אביגדור המאירי/חטיבה שמונה,31.238462,34.777572,2,2
25598,11061,Avigdor HaMe'iri/Shalom Ash,אביגדור המאירי/שלום אש,31.239051,34.775953,2,2
20541,53401,Aviv/Bikurim,אביב/ביכורים,32.914420,35.272291,2,2
4159,54184,Aviv/Katzir,אביב/קציר,32.916370,35.270723,2,2
49708,56937,Aviv/Nahal Harod,אביב/נחל חרוד,32.906609,35.266990,2,2
49696,56936,Aviv/Tzalmon River,אביב/נחל צלמון,32.906286,35.269492,2,2
26106,13091,Avraham Avinu/Ha-Isiyim,אברהם אבינו/האיסיים,31.267512,34.792743,2,2
25692,11156,Avraham Avinu/Shprinzak,אברהם אבינו/שפרינצק,31.269343,34.793964,2,2
50648,2045,Avraham Ravitz,הרב אברהם רביץ,31.837489,35.243620,2,2
14000,26438,Ayalon Mall,קניון איילון,32.099079,34.825456,2,2
11422,5797,Bait Hanina Road/A-Salah,דרך בית חנינא/אל סלאח,31.821434,35.228043,2,2
11423,5798,Bait Hanina Road/A-Salah,דרך בית חנינא/אל סלאח,31.821525,35.228244,2,2
11332,5707,Bait Hanina Road/Al-Hayaa,דרך בית חנינא/אל חיאא,31.824974,35.227141,2,2
11335,5710,Bait Hanina Road/Hizme Road,דרך בית חנינא/דרך חיזמה,31.828279,35.227907,2,2
39297,380,Bait Hanina Road/Hizme Road,דרך בית חנינא/דרך חיזמה,31.828051,35.228016,2,2
41012,54889,Balal Ben Rabakh,מסגד בלאל בן רבאח,32.871284,35.212005,2,2
20545,53405,Batsir/Nisan Path,בציר/שביל ניסן,32.914155,35.277622,2,2
5793,58200,Bedouin Quarter 1,שכונה בדואית 1,33.006109,35.260397,2,2
5794,58201,Bedouin Quarter 2,שכונה בדואית 2,33.004731,35.260698,2,2
5795,58202,Bedouin Quarter 3,שכונה בדואית 3,33.002386,35.263513,2,2
5797,58204,Bedouin Quarter 4,שכונה בדואית 4,33.003355,35.265706,2,2
35468,58947,Begin/HaMelacha,בגין/המלאכה,32.600380,35.295673,2,2
13777,26022,Beit Barbur/HaHagana Road,בית ברבור/דרך ההגנה,32.053361,34.802179,2,2
7237,59943,Beit Ha'am Rama,ראמה בית העם,32.939361,35.368627,2,2
44741,1533,Beit Hanina Road/Al-Ata,דרך בית חנינא/אל עטאא,31.822728,35.227620,2,2
46281,139,Beit Midrash Satmar/Rabbi Yisrael Grossman,בית המדרש סאטמאר/הרב ישראל גרוסמן,31.719591,34.983942,2,2
43286,20443,Ben Tsvi Road/Heinrich Heine,דרך בן צבי/היינריך היינה,32.049077,34.763086,2,2
9378,1018,Ben Yo'ezer/Antigonus,בן יועזר/אנטיגונוס,31.756926,35.209188,2,2
9380,1020,Ben Yo'ezer/Ben Baba,בן יועזר/בן בבא,31.755792,35.207565,2,2
9379,1019,Ben Yo'ezer/Eli'ezer HaGadol,בן יועזר/אליעזר הגדול,31.754116,35.206603,2,2
9630,1738,Ben Yo'ezer/Kana'e HaGalil,בן יועזר/קנאי הגליל,31.752366,35.205506,2,2
23721,35873,Bershevsky/Menachem Cohen,ברשבסקי/מנחם כהן,31.973081,34.812305,2,2
25609,11072,Bet Ha'Hayal/Yerushalayim BLVD,בית החייל/שדרות ירושלים,31.245556,34.779142,2,2
28899,19413,Bet Ha'Hayal/Yerushalayim BLVD,בית החייל/שדרות ירושלים,31.245768,34.778889,2,2
9417,1063,Bet HaNassi/Jabotinsky,בית הנשיא/ז'בוטינסקי,31.771004,35.215803,2,2
13721,25898,Bet Hachayal/Weizmann,בית החייל/ויצמן,32.090630,34.790677,2,2
41005,50033,Bet Histadrut - Kabul,בית הסתדרות   כאבול,32.869939,35.212120,2,2
40841,54848,Bet She'an Municipality,עיריית בית שאן,32.497279,35.498742,2,2
40871,54842,Bet She'an Railway Station/Boarding,ת. רכבת בית שאן/איסוף,32.515272,35.488908,2,2
9387,1027,Bethlehem Road/Esther HaMalka,דרך בית לחם/אסתר המלכה,31.759649,35.222063,2,2
10713,3863,Bethlehem Road/Rivka,דרך בית לחם/רבקה,31.754598,35.220010,2,2
11471,5846,Bethlehem Road/Yehuda,דרך בית לחם/יהודה,31.756426,35.220898,2,2
44566,12617,Bezalel/Kehilot Yaakov,בצלאל/קהילות יעקב,31.310035,34.628729,2,2
20547,53407,Bikurim/Batsir,ביכורים/בציר,32.915495,35.277336,2,2
20544,53404,Bikurim/Elul Path,ביכורים/שביל אלול,32.915143,35.274680,2,2
48742,1634,Bir Naballah Road,דרך ביר נבאלה,31.849400,35.223502,2,2
42080,20235,Bloomfield Stadium/Ben Zvi Road,אצטדיון בלומפילד/דרך בן צבי,32.049708,34.760838,2,2
44460,20665,Bloomfield Stadium/Kibbutz Galuyot Road,אצטדיון בלומפילד/דרך קיבוץ גלויות,32.053426,34.763966,2,2
345,39259,Borochov/Yehuda HaNassi,בורוכוב/יהודה הנשיא,32.337770,34.856468,2,2
16382,32456,Brigadir Kish/Moshe Duvdevani,בריגדיר קיש/משה דובדבני,32.075320,34.895556,2,2
13765,25993,Brodetsky/Reading,ברודצקי/רדינג,32.109556,34.798349,2,2
48494,36522,Campus Dora of Arts,קמפוס דורה לאומנויות,32.300403,34.860029,2,2
40681,54803,Cemetery,בית עלמין,32.679605,35.326125,2,2
14158,26740,Cemetery/Kiryat Sha'ul,בית העלמין/קרית שאול,32.129537,34.820267,2,2
34964,63882,Center Garden,סנטר גארדן,31.704757,35.118118,2,2
34965,63883,Center Garden,סנטר גארדן,31.704848,35.118089,2,2
50973,47335,Central Bus Station Hakrayot/Boarding,מרכזית הקריות/איסוף,32.859363,35.089964,2,2
40680,54804,Central Mosque,מסגד מרכזי,32.684234,35.322971,2,2
50732,13462,Central Station/Urban Lines to North,ת.מרכזית/עירוניים לצפון,31.242660,34.798036,2,2
50724,11300,Central Station/Urban Lines to South,ת.מרכזית/עירוניים לדרום,31.242934,34.797760,2,2
47232,54384,Chaim Herzog,חיים הרצוג,32.671030,35.232148,2,2
13478,25338,Charles Clore Garden/Prof Koifman,גן צ'רלס קלור/פרופ' קויפמן,32.065708,34.762584,2,2
35258,57950,Church/Jabur Yusef Jabur,כנסיה/ג'בור יוסף ג'בור,32.805628,35.170391,2,2
48508,36531,Cinema City/HaMehkar,סינמה סיטי/המחקר,32.291231,34.863287,2,2
4845,55471,City Hall,עירייה,32.496806,35.498904,2,2
38570,48101,Community Center Men,בית העם גברים,32.695212,35.044245,2,2
7238,59944,Community policing center,מרכז שיטור קהילתי,32.938982,35.367107,2,2
17084,46987,Cultural Center,מרכז תרבות,32.694023,35.056862,2,2
35256,57948,Dahaer al Kanis D,דהר אל כניס ד,32.797950,35.178955,2,2
35255,57947,Dahr El Knis G,דהר אל כניס ג,32.796639,35.176941,2,2
11329,5704,Dajani Hospital/Bait Hanina Road,בית חולים דג'אני/דרך בית חנינא,31.823805,35.227256,2,2
48497,36527,Daniel/Elisha,דניאל/אלישע,32.294374,34.857329,2,2
7481,60189,Darke Ish/HaHoze MiLublin,דרכי איש/החוזה מלובלין,31.697217,35.104009,2,2
17596,50101,David Ben Ga'on/Borochov,דוד בן גאון/בורוכוב,33.027106,35.097005,2,2
17599,50106,David Ben Ga'on/Borochov,דוד בן גאון/בורוכוב,33.026965,35.097237,2,2
17635,50159,David Ben Ga'on/HaAtsma'ut Road,דוד בן גאון/דרך העצמאות,33.025924,35.102781,2,2
17627,50147,David Ben Ga'on/Keren Kayemet Le'Israel,הגן הבוטני זואולוגי,33.026062,35.100619,2,2
17628,50148,David Ben Ga'on/Keren Kayemet Le'Israel,הגן הבוטני זואולוגי,33.026154,35.100618,2,2
17630,50153,David Ben Ga'on/Keren Kayemet Le'Israel,דוד בן גאון/קרן קיימת לישראל,33.025865,35.102481,2,2
23659,35809,David Elazar/HaHistadrut,דוד אלעזר/ההסתדרות,32.014101,34.785474,2,2
881,39845,David Remez/Vitkin,דוד רמז/ויתקין,32.190849,34.900726,2,2
51465,14353,Derech HaYesharim/HaNeviim,דרך ישרים/הנביאים,31.297613,34.620843,2,2
12020,10115,Dov Gur/Avraham Shapira,דב גור/אברהם שפירא,31.791015,34.657909,2,2
26278,13272,Dov Gur/Avraham Shapira,דב גור/אברהם שפירא,31.790826,34.658053,2,2
49910,13775,Duvdevan/Mishol Banana,דובדבן/משעול בננה,29.548334,34.938207,2,2
52041,3197,East Holon Interchange/East,מחלף חולון מזרח למזרח,31.998270,34.806977,2,2
40627,54774,Eastern Mosque,מסגד מזרחי,32.680226,35.328502,2,2
40683,54801,Eastern Quarter,שכונה מזרחית,32.683190,35.332611,2,2
17097,47000,Eastern Square,כיכר מזרחית,32.716001,35.073203,2,2
1990,41107,Edmond Fleg,אדמונד פלג,32.823112,34.971985,2,2
7605,60338,Education Center/Binyan David,קרית חינוך/בניין דוד,31.704472,35.120831,2,2
7606,60339,Education Center/Binyan David,קרית חינוך/בניין דוד,31.704211,35.121234,2,2
25465,10926,Efrayim Luzon/Kdoshe Saloniki,אפרים לוזון/קדושי סלוניקי,31.266408,34.757928,2,2
40130,18552,Efrayim Luzon/Kdoshe Saloniki,אפרים לוזון/קדושי סלוניקי,31.266316,34.757891,2,2
44847,36457,Ehud Manor/Moshe Vilensky,אהוד מנור/משה וילנסקי,32.194909,34.867960,2,2
51019,37745,Ehud Manor/Uzi Hitman,אהוד מנור/עוזי חיטמן,32.197455,34.867960,2,2
51047,37744,Ehud Manor/Weizman,אהוד מנור/וייצמן,32.193121,34.867988,2,2
50161,43816,Ein A Navi/Saladin,עין א נבי/סלאח א דין,32.515773,35.156219,2,2
50426,43889,El Medina/Abu-Hurairah,אל מדינה/אבו הוריירה,32.517970,35.154507,2,2
50153,43815,El Medina/HaIriya Road,אל מדינה/דרך העירייה,32.516435,35.155136,2,2
26800,14218,El'azar Ben Ya'ir/Shim'on,אליעזר בן יאיר/שמעון,31.256932,35.206168,2,2
26805,14226,El'azar Ben Yair/Hevron,אלעזר בן יאיר/חברון,31.257615,35.208017,2,2
26796,14212,El'azar Ben Yair/Yehuda,אלעזר בן יאיר/יהודה,31.256209,35.204301,2,2
14513,28544,Eli Tavin/Wilensky,אלי תבין/וילנסקי,32.127890,34.829263,2,2
49672,1893,Eliyahu HaNavi Terminal,מסוף אליהו הנביא,31.704969,34.999558,2,2
12173,10277,Elot/Agmonim,אילות/אגמונים,29.560400,34.952969,2,2
29189,19703,Elot/HaShita,אילות/השיטה,29.557228,34.946901,2,2
12178,10282,Elot/HaTmarim Boulevard,אילות/שדרות התמרים,29.560401,34.951683,2,2
43149,1139,Emanuel Zisman/Aharon Cohen,עמנואל זיסמן/אהרון כהן,31.721599,35.231093,2,2
47433,55709,Emile Touma/Emil Grinzweig,אמיל תומא/אמיל גרינצוויג,32.799370,35.175741,2,2
1787,40903,Employment Center/Jabotinsky,לשכת התעסוקה/ז'בוטינסקי,32.760091,34.971777,2,2
